Combination_Index,C,gamma,epsilon,R2
1503,10.0,0.04281332398719392,0.05,0.6899887256763015
1504,10.0,0.04281332398719392,0.1,0.6899874856553707
1505,10.0,0.04281332398719392,0.2,0.6899828485749901
1506,10.0,0.04281332398719392,0.5,0.6899566010705539
1507,10.0,0.07847599703514607,0.001,0.651685402648742
1508,10.0,0.07847599703514607,0.01,0.6516856240879912
1509,10.0,0.07847599703514607,0.05,0.6516868615051965
1510,10.0,0.07847599703514607,0.1,0.6516884213145442
1511,10.0,0.07847599703514607,0.2,0.651682436805417
1512,10.0,0.07847599703514607,0.5,0.6516629056139718
1513,10.0,0.14384498882876628,0.001,0.5451640447083694
1514,10.0,0.14384498882876628,0.01,0.5451636696754745
1515,10.0,0.14384498882876628,0.05,0.5451623220060275
1516,10.0,0.14384498882876628,0.1,0.545163585283094
1517,10.0,0.14384498882876628,0.2,0.5451726729446378
1518,10.0,0.14384498882876628,0.5,0.545201727736236
1519,10.0,0.26366508987303583,0.001,0.3522104645441734
1520,10.0,0.26366508987303583,0.01,0.35220992283758745
1521,10.0,0.26366508987303583,0.05,0.35220751911840276
1522,10.0,0.26366508987303583,0.1,0.35220446949384365
1523,10.0,0.26366508987303583,0.2,0.35219834587040033
1524,10.0,0.26366508987303583,0.5,0.3521794875713604
1525,10.0,0.4832930238571752,0.001,0.15034434434082844
1526,10.0,0.4832930238571752,0.01,0.15034495423801075
1527,10.0,0.4832930238571752,0.05,0.15034764931211553
1528,10.0,0.4832930238571752,0.1,0.15035101202084622
1529,10.0,0.4832930238571752,0.2,0.15035773623329385
1530,10.0,0.4832930238571752,0.5,0.15038142198578353
1531,10.0,0.8858667904100823,0.001,0.04407947468872664
1532,10.0,0.8858667904100823,0.01,0.044080478540286405
1533,10.0,0.8858667904100823,0.05,0.04408491339945997
1534,10.0,0.8858667904100823,0.1,0.04409046450327092
1535,10.0,0.8858667904100823,0.2,0.04410156725430048
1536,10.0,0.8858667904100823,0.5,0.044130945258292975
1537,10.0,1.623776739188721,0.001,0.0003662479609845004
1538,10.0,1.623776739188721,0.01,0.0003667823205505405
1539,10.0,1.623776739188721,0.05,0.0003691580733364841
1540,10.0,1.623776739188721,0.1,0.0003721267218567137
1541,10.0,1.623776739188721,0.2,0.00037934121178251345
1542,10.0,1.623776739188721,0.5,0.0004062564030599125
1543,10.0,2.9763514416313193,0.001,-0.014545575495577223
1544,10.0,2.9763514416313193,0.01,-0.014545043898841037
1545,10.0,2.9763514416313193,0.05,-0.014542681195275797
1546,10.0,2.9763514416313193,0.1,-0.014539727973086114
1547,10.0,2.9763514416313193,0.2,-0.014533822257746243
1548,10.0,2.9763514416313193,0.5,-0.014516110262879467
1549,10.0,5.455594781168514,0.001,-0.018810827885720416
1550,10.0,5.455594781168514,0.01,-0.018810213445263235
1551,10.0,5.455594781168514,0.05,-0.018807482655649688
1552,10.0,5.455594781168514,0.1,-0.018804069553533198
1553,10.0,5.455594781168514,0.2,-0.01879724411745798
1554,10.0,5.455594781168514,0.5,-0.01877677482573681
1555,10.0,10.0,0.001,-0.019828881897257622
1556,10.0,10.0,0.01,-0.01982826593008946
1557,10.0,10.0,0.05,-0.019825528415054805
1558,10.0,10.0,0.1,-0.019822106782251936
1559,10.0,10.0,0.2,-0.0198152643902334
1560,10.0,10.0,0.5,-0.019795378121821416
1561,17.78279410038923,0.0001,0.001,0.016716456475965535
1562,17.78279410038923,0.0001,0.01,0.016716456475965535
1563,17.78279410038923,0.0001,0.05,0.016716456475965535
1564,17.78279410038923,0.0001,0.1,0.016716456475965535
1565,17.78279410038923,0.0001,0.2,0.016716456475965535
1566,17.78279410038923,0.0001,0.5,0.016681319689830887
1567,17.78279410038923,0.00018329807108324357,0.001,0.046219459213845626
1568,17.78279410038923,0.00018329807108324357,0.01,0.046219459213845626
1569,17.78279410038923,0.00018329807108324357,0.05,0.046219459213845626
1570,17.78279410038923,0.00018329807108324357,0.1,0.04621945921384574
1571,17.78279410038923,0.00018329807108324357,0.2,0.046219459213845626
1572,17.78279410038923,0.00018329807108324357,0.5,0.046183824759644
1573,17.78279410038923,0.0003359818286283781,0.001,0.0966259114279413
1574,17.78279410038923,0.0003359818286283781,0.01,0.0966259114279413
1575,17.78279410038923,0.0003359818286283781,0.05,0.0966259114279413
1576,17.78279410038923,0.0003359818286283781,0.1,0.0966259114279413
1577,17.78279410038923,0.0003359818286283781,0.2,0.09662591142794164
1578,17.78279410038923,0.0003359818286283781,0.5,0.0966259114279413
1579,17.78279410038923,0.0006158482110660267,0.001,0.17889686235498425
1580,17.78279410038923,0.0006158482110660267,0.01,0.17889686235498425
1581,17.78279410038923,0.0006158482110660267,0.05,0.17889686235498448
1582,17.78279410038923,0.0006158482110660267,0.1,0.17889686235498448
1583,17.78279410038923,0.0006158482110660267,0.2,0.1788477082259189
1584,17.78279410038923,0.0006158482110660267,0.5,0.1787950246314075
1585,17.78279410038923,0.0011288378916846883,0.001,0.2935671010117623
1586,17.78279410038923,0.0011288378916846883,0.01,0.2935660630113116
1587,17.78279410038923,0.0011288378916846883,0.05,0.2935608526307725
1588,17.78279410038923,0.0011288378916846883,0.1,0.2935543384868755
1589,17.78279410038923,0.0011288378916846883,0.2,0.29354123562214396
1590,17.78279410038923,0.0011288378916846883,0.5,0.2935471949798054
1591,17.78279410038923,0.00206913808111479,0.001,0.419969091561221
1592,17.78279410038923,0.00206913808111479,0.01,0.419969091561221
1593,17.78279410038923,0.00206913808111479,0.05,0.419969091561221
1594,17.78279410038923,0.00206913808111479,0.1,0.419969091561221
1595,17.78279410038923,0.00206913808111479,0.2,0.41996909156122075
1596,17.78279410038923,0.00206913808111479,0.5,0.419969091561221
1597,17.78279410038923,0.00379269019073225,0.001,0.5476755613296265
1598,17.78279410038923,0.00379269019073225,0.01,0.5476758852220076
1599,17.78279410038923,0.00379269019073225,0.05,0.5476773134947416
1600,17.78279410038923,0.00379269019073225,0.1,0.5476790583894158
1601,17.78279410038923,0.00379269019073225,0.2,0.5476731264852132
1602,17.78279410038923,0.00379269019073225,0.5,0.5476409077670004
1603,17.78279410038923,0.0069519279617756054,0.001,0.6484730952122408
1604,17.78279410038923,0.0069519279617756054,0.01,0.648473048196716
1605,17.78279410038923,0.0069519279617756054,0.05,0.6484724855359087
1606,17.78279410038923,0.0069519279617756054,0.1,0.6484717115916734
1607,17.78279410038923,0.0069519279617756054,0.2,0.6484702086835612
1608,17.78279410038923,0.0069519279617756054,0.5,0.6485799356117774
1609,17.78279410038923,0.012742749857031334,0.001,0.7098717063338547
1610,17.78279410038923,0.012742749857031334,0.01,0.7098726062512011
1611,17.78279410038923,0.012742749857031334,0.05,0.7098764832182826
1612,17.78279410038923,0.012742749857031334,0.1,0.709879332606258
1613,17.78279410038923,0.012742749857031334,0.2,0.7098835163497921
1614,17.78279410038923,0.012742749857031334,0.5,0.7099131024517131
1615,17.78279410038923,0.023357214690901212,0.001,0.7273955149781037
1616,17.78279410038923,0.023357214690901212,0.01,0.7273957631050693
1617,17.78279410038923,0.023357214690901212,0.05,0.7273969070295383
1618,17.78279410038923,0.023357214690901212,0.1,0.7273983367863963
1619,17.78279410038923,0.023357214690901212,0.2,0.727395138434314
1620,17.78279410038923,0.023357214690901212,0.5,0.7273830323821383
1621,17.78279410038923,0.04281332398719392,0.001,0.7254578095038096
1622,17.78279410038923,0.04281332398719392,0.01,0.725457891493158
1623,17.78279410038923,0.04281332398719392,0.05,0.7254582115870447
1624,17.78279410038923,0.04281332398719392,0.1,0.7254585340892763
1625,17.78279410038923,0.04281332398719392,0.2,0.7254574201513875
1626,17.78279410038923,0.04281332398719392,0.5,0.7254522707347801
1627,17.78279410038923,0.07847599703514607,0.001,0.7023335787364862
1628,17.78279410038923,0.07847599703514607,0.01,0.7023330588908457
1629,17.78279410038923,0.07847599703514607,0.05,0.7023306573037995
1630,17.78279410038923,0.07847599703514607,0.1,0.7023276547632464
1631,17.78279410038923,0.07847599703514607,0.2,0.7023217619446701
1632,17.78279410038923,0.07847599703514607,0.5,0.7023031286847535
1633,17.78279410038923,0.14384498882876628,0.001,0.6372724185265887
1634,17.78279410038923,0.14384498882876628,0.01,0.6372723267565923
1635,17.78279410038923,0.14384498882876628,0.05,0.6372717772335879
1636,17.78279410038923,0.14384498882876628,0.1,0.6372709706849993
1637,17.78279410038923,0.14384498882876628,0.2,0.6372692306011973
1638,17.78279410038923,0.14384498882876628,0.5,0.6372618216248285
1639,17.78279410038923,0.26366508987303583,0.001,0.4887349564939192
1640,17.78279410038923,0.26366508987303583,0.01,0.48873516865178834
1641,17.78279410038923,0.26366508987303583,0.05,0.4887361935994621
1642,17.78279410038923,0.26366508987303583,0.1,0.4887374834968957
1643,17.78279410038923,0.26366508987303583,0.2,0.48874071223368454
1644,17.78279410038923,0.26366508987303583,0.5,0.4887485343938185
1645,17.78279410038923,0.4832930238571752,0.001,0.25780185196053085
1646,17.78279410038923,0.4832930238571752,0.01,0.2578017423309308
1647,17.78279410038923,0.4832930238571752,0.05,0.25780134482141603
1648,17.78279410038923,0.4832930238571752,0.1,0.2578008626845617
1649,17.78279410038923,0.4832930238571752,0.2,0.2577998586577456
1650,17.78279410038923,0.4832930238571752,0.5,0.2577947401343397
1651,17.78279410038923,0.8858667904100823,0.001,0.0892268476891257
1652,17.78279410038923,0.8858667904100823,0.01,0.08922750675740643
1653,17.78279410038923,0.8858667904100823,0.05,0.08923045429749743
1654,17.78279410038923,0.8858667904100823,0.1,0.08923412791965846
1655,17.78279410038923,0.8858667904100823,0.2,0.08924148160904166
1656,17.78279410038923,0.8858667904100823,0.5,0.089263333264331
1657,17.78279410038923,1.623776739188721,0.001,0.01560480888634741
1658,17.78279410038923,1.623776739188721,0.01,0.015604136624515985
1659,17.78279410038923,1.623776739188721,0.05,0.015601144211614182
1660,17.78279410038923,1.623776739188721,0.1,0.015597404324302011
1661,17.78279410038923,1.623776739188721,0.2,0.015590666331964043
1662,17.78279410038923,1.623776739188721,0.5,0.015573304516949271
1663,17.78279410038923,2.9763514416313193,0.001,-0.01031225112368861
1664,17.78279410038923,2.9763514416313193,0.01,-0.01031225757550347
1665,17.78279410038923,2.9763514416313193,0.05,-0.01031228421170427
1666,17.78279410038923,2.9763514416313193,0.1,-0.010312317873981014
1667,17.78279410038923,2.9763514416313193,0.2,-0.010313105569815129
1668,17.78279410038923,2.9763514416313193,0.5,-0.01031813079140842
1669,17.78279410038923,5.455594781168514,0.001,-0.017929030935539325
1670,17.78279410038923,5.455594781168514,0.01,-0.017928924651011258
1671,17.78279410038923,5.455594781168514,0.05,-0.017928452319050603
1672,17.78279410038923,5.455594781168514,0.1,-0.017927861968634273
1673,17.78279410038923,5.455594781168514,0.2,-0.01792668127386876
1674,17.78279410038923,5.455594781168514,0.5,-0.017923341134444826
1675,17.78279410038923,10.0,0.001,-0.019759913363253778
1676,17.78279410038923,10.0,0.01,-0.01975991338506189
1677,17.78279410038923,10.0,0.05,-0.019759893034323017
1678,17.78279410038923,10.0,0.1,-0.019759298014228044
1679,17.78279410038923,10.0,0.2,-0.019758107999394037
1680,17.78279410038923,10.0,0.5,-0.019754538163708313
1681,31.622776601683793,0.0001,0.001,0.044727025351863015
1682,31.622776601683793,0.0001,0.01,0.044727025351863015
1683,31.622776601683793,0.0001,0.05,0.04473061612038931
1684,31.622776601683793,0.0001,0.1,0.044741927655380986
1685,31.622776601683793,0.0001,0.2,0.04474308826699025
1686,31.622776601683793,0.0001,0.5,0.04474308826699025
1687,31.622776601683793,0.00018329807108324357,0.001,0.09434178352924105
1688,31.622776601683793,0.00018329807108324357,0.01,0.09434178352924105
1689,31.622776601683793,0.00018329807108324357,0.05,0.09434178352924105
1690,31.622776601683793,0.00018329807108324357,0.1,0.09434178352924105
1691,31.622776601683793,0.00018329807108324357,0.2,0.09434178352924105
1692,31.622776601683793,0.00018329807108324357,0.5,0.09434178352924105
1693,31.622776601683793,0.0003359818286283781,0.001,0.17590202975709668
1694,31.622776601683793,0.0003359818286283781,0.01,0.17589719253610747
1695,31.622776601683793,0.0003359818286283781,0.05,0.17588162998104107
1696,31.622776601683793,0.0003359818286283781,0.1,0.17586645665924083
1697,31.622776601683793,0.0003359818286283781,0.2,0.17583609359462749
1698,31.622776601683793,0.0003359818286283781,0.5,0.1757448730326875
1699,31.622776601683793,0.0006158482110660267,0.001,0.29109823203694096
1700,31.622776601683793,0.0006158482110660267,0.01,0.2910982320369411
1701,31.622776601683793,0.0006158482110660267,0.05,0.2910982320369411
1702,31.622776601683793,0.0006158482110660267,0.1,0.2910982320369411
1703,31.622776601683793,0.0006158482110660267,0.2,0.29109823203694096
1704,31.622776601683793,0.0006158482110660267,0.5,0.29108024149767886
1705,31.622776601683793,0.0011288378916846883,0.001,0.420751996915542
1706,31.622776601683793,0.0011288378916846883,0.01,0.42074953084250255
1707,31.622776601683793,0.0011288378916846883,0.05,0.42073856837220414
1708,31.622776601683793,0.0011288378916846883,0.1,0.4207248603580269
1709,31.622776601683793,0.0011288378916846883,0.2,0.42069742790866027
1710,31.622776601683793,0.0011288378916846883,0.5,0.4206140505032341
1711,31.622776601683793,0.00206913808111479,0.001,0.5483759282995181
1712,31.622776601683793,0.00206913808111479,0.01,0.5483739975798257
1713,31.622776601683793,0.00206913808111479,0.05,0.5483653860042499
1714,31.622776601683793,0.00206913808111479,0.1,0.548356628336669
1715,31.622776601683793,0.00206913808111479,0.2,0.5483497995064028
1716,31.622776601683793,0.00206913808111479,0.5,0.5483564796343515
1717,31.622776601683793,0.00379269019073225,0.001,0.6529510069832818
1718,31.622776601683793,0.00379269019073225,0.01,0.6529510681553973
1719,31.622776601683793,0.00379269019073225,0.05,0.6529507919669002
1720,31.622776601683793,0.00379269019073225,0.1,0.6529494752262504
1721,31.622776601683793,0.00379269019073225,0.2,0.6529539589130708
1722,31.622776601683793,0.00379269019073225,0.5,0.6530046518021209
1723,31.622776601683793,0.0069519279617756054,0.001,0.7125429591540294
1724,31.622776601683793,0.0069519279617756054,0.01,0.7125427941808273
1725,31.622776601683793,0.0069519279617756054,0.05,0.7125419326124556
1726,31.622776601683793,0.0069519279617756054,0.1,0.7125409181091136
1727,31.622776601683793,0.0069519279617756054,0.2,0.7125381421924661
1728,31.622776601683793,0.0069519279617756054,0.5,0.7125296382557655
1729,31.622776601683793,0.012742749857031334,0.001,0.7369243569318145
1730,31.622776601683793,0.012742749857031334,0.01,0.7369248984892152
1731,31.622776601683793,0.012742749857031334,0.05,0.736927375776961
1732,31.622776601683793,0.012742749857031334,0.1,0.7369311938665046
1733,31.622776601683793,0.012742749857031334,0.2,0.7369365751810287
1734,31.622776601683793,0.012742749857031334,0.5,0.736936480433251
1735,31.622776601683793,0.023357214690901212,0.001,0.7428663105267213
1736,31.622776601683793,0.023357214690901212,0.01,0.7428664330866932
1737,31.622776601683793,0.023357214690901212,0.05,0.7428668348664313
1738,31.622776601683793,0.023357214690901212,0.1,0.7428692606321521
1739,31.622776601683793,0.023357214690901212,0.2,0.7428756905500874
1740,31.622776601683793,0.023357214690901212,0.5,0.7428917061891989
1741,31.622776601683793,0.04281332398719392,0.001,0.7397832598751162
1742,31.622776601683793,0.04281332398719392,0.01,0.7397838164495759
1743,31.622776601683793,0.04281332398719392,0.05,0.7397871884057357
1744,31.622776601683793,0.04281332398719392,0.1,0.7397911804517276
1745,31.622776601683793,0.04281332398719392,0.2,0.7397999655839534
1746,31.622776601683793,0.04281332398719392,0.5,0.7398313618018921
1747,31.622776601683793,0.07847599703514607,0.001,0.7291707099684217
1748,31.622776601683793,0.07847599703514607,0.01,0.7291706416884791
1749,31.622776601683793,0.07847599703514607,0.05,0.7291703161038589
1750,31.622776601683793,0.07847599703514607,0.1,0.7291690072410552
1751,31.622776601683793,0.07847599703514607,0.2,0.7291656642756361
1752,31.622776601683793,0.07847599703514607,0.5,0.729171176532067
1753,31.622776601683793,0.14384498882876628,0.001,0.6906374754108566
1754,31.622776601683793,0.14384498882876628,0.01,0.6906373811033489
1755,31.622776601683793,0.14384498882876628,0.05,0.6906367899379418
1756,31.622776601683793,0.14384498882876628,0.1,0.6906359613716115
1757,31.622776601683793,0.14384498882876628,0.2,0.6906341801500215
1758,31.622776601683793,0.14384498882876628,0.5,0.6906234020409865
1759,31.622776601683793,0.26366508987303583,0.001,0.5934481196670813
1760,31.622776601683793,0.26366508987303583,0.01,0.5934484967988379
1761,31.622776601683793,0.26366508987303583,0.05,0.5934501088859481
1762,31.622776601683793,0.26366508987303583,0.1,0.5934521541250606
1763,31.622776601683793,0.26366508987303583,0.2,0.5934562454207877
1764,31.622776601683793,0.26366508987303583,0.5,0.593466291147694
1765,31.622776601683793,0.4832930238571752,0.001,0.389343550308632
1766,31.622776601683793,0.4832930238571752,0.01,0.3893438246854912
1767,31.622776601683793,0.4832930238571752,0.05,0.38934508038257476
1768,31.622776601683793,0.4832930238571752,0.1,0.3893466376771846
1769,31.622776601683793,0.4832930238571752,0.2,0.38934975663106774
1770,31.622776601683793,0.4832930238571752,0.5,0.3893591144231746
1771,31.622776601683793,0.8858667904100823,0.001,0.16249851161999684
1772,31.622776601683793,0.8858667904100823,0.01,0.16249884683470983
1773,31.622776601683793,0.8858667904100823,0.05,0.16250033101837646
1774,31.622776601683793,0.8858667904100823,0.1,0.1625021929850261
1775,31.622776601683793,0.8858667904100823,0.2,0.1625054542206199
1776,31.622776601683793,0.8858667904100823,0.5,0.16251514251766275
1777,31.622776601683793,1.623776739188721,0.001,0.04092935348542559
1778,31.622776601683793,1.623776739188721,0.01,0.04092897982440369
1779,31.622776601683793,1.623776739188721,0.05,0.04092732211410499
1780,31.622776601683793,1.623776739188721,0.1,0.04092524987904145
1781,31.622776601683793,1.623776739188721,0.2,0.04092110626023415
1782,31.622776601683793,1.623776739188721,0.5,0.0409108277843927
1783,31.622776601683793,2.9763514416313193,0.001,-0.003329700199475205
1784,31.622776601683793,2.9763514416313193,0.01,-0.0033298882530510276
1785,31.622776601683793,2.9763514416313193,0.05,-0.0033307235293000836
1786,31.622776601683793,2.9763514416313193,0.1,-0.003331767510774908
1787,31.622776601683793,2.9763514416313193,0.2,-0.003333855970043764
1788,31.622776601683793,2.9763514416313193,0.5,-0.0033401213843200495
1789,31.622776601683793,5.455594781168514,0.001,-0.016597201678294038
1790,31.622776601683793,5.455594781168514,0.01,-0.01659776762285059
1791,31.622776601683793,5.455594781168514,0.05,-0.016600282659323673
1792,31.622776601683793,5.455594781168514,0.1,-0.0166034266297026
1793,31.622776601683793,5.455594781168514,0.2,-0.0166097150951523
1794,31.622776601683793,5.455594781168514,0.5,-0.016630116443388854
1795,31.622776601683793,10.0,0.001,-0.01983325519975243
1796,31.622776601683793,10.0,0.01,-0.01983384354853257
1797,31.622776601683793,10.0,0.05,-0.01983645852913085
1798,31.622776601683793,10.0,0.1,-0.019839349221643987
1799,31.622776601683793,10.0,0.2,-0.019845057847546643
1800,31.622776601683793,10.0,0.5,-0.019862833693522264
1801,56.23413251903491,0.0001,0.001,0.09171745917065299
1802,56.23413251903491,0.0001,0.01,0.09171745917065299
1803,56.23413251903491,0.0001,0.05,0.09171745917065299
1804,56.23413251903491,0.0001,0.1,0.09171745917065299
1805,56.23413251903491,0.0001,0.2,0.09171745917065299
1806,56.23413251903491,0.0001,0.5,0.09172661892104539
1807,56.23413251903491,0.00018329807108324357,0.001,0.1714134800221867
1808,56.23413251903491,0.00018329807108324357,0.01,0.17141210518186212
1809,56.23413251903491,0.00018329807108324357,0.05,0.17140599434618775
1810,56.23413251903491,0.00018329807108324357,0.1,0.17139835480463195
1811,56.23413251903491,0.00018329807108324357,0.2,0.17138307239831063
1812,56.23413251903491,0.00018329807108324357,0.5,0.171437452819593
1813,56.23413251903491,0.0003359818286283781,0.001,0.28712891138791785
1814,56.23413251903491,0.0003359818286283781,0.01,0.28712891138791785
1815,56.23413251903491,0.0003359818286283781,0.05,0.28712891138791785
1816,56.23413251903491,0.0003359818286283781,0.1,0.28712891138791785
1817,56.23413251903491,0.0003359818286283781,0.2,0.28712891138791785
1818,56.23413251903491,0.0003359818286283781,0.5,0.28712891138791785
1819,56.23413251903491,0.0006158482110660267,0.001,0.41750912074091084
1820,56.23413251903491,0.0006158482110660267,0.01,0.417508005148825
1821,56.23413251903491,0.0006158482110660267,0.05,0.4175028099616035
1822,56.23413251903491,0.0006158482110660267,0.1,0.4174965214438553
1823,56.23413251903491,0.0006158482110660267,0.2,0.4174781926990343
1824,56.23413251903491,0.0006158482110660267,0.5,0.4173976467844809
1825,56.23413251903491,0.0011288378916846883,0.001,0.5469682456610974
1826,56.23413251903491,0.0011288378916846883,0.01,0.5469668930982394
1827,56.23413251903491,0.0011288378916846883,0.05,0.5469612026445799
1828,56.23413251903491,0.0011288378916846883,0.1,0.5469538471495394
1829,56.23413251903491,0.0011288378916846883,0.2,0.5469340900533325
1830,56.23413251903491,0.0011288378916846883,0.5,0.5468685473576851
1831,56.23413251903491,0.00206913808111479,0.001,0.652112031901748
1832,56.23413251903491,0.00206913808111479,0.01,0.6521108719013096
1833,56.23413251903491,0.00206913808111479,0.05,0.6521058681078615
1834,56.23413251903491,0.00206913808111479,0.1,0.6521104943706271
1835,56.23413251903491,0.00206913808111479,0.2,0.6521313970892553
1836,56.23413251903491,0.00206913808111479,0.5,0.6521339291514645
1837,56.23413251903491,0.00379269019073225,0.001,0.7093208843483348
1838,56.23413251903491,0.00379269019073225,0.01,0.7093217093629485
1839,56.23413251903491,0.00379269019073225,0.05,0.7093251144281127
1840,56.23413251903491,0.00379269019073225,0.1,0.7093289323446459
1841,56.23413251903491,0.00379269019073225,0.2,0.7093365078796764
1842,56.23413251903491,0.00379269019073225,0.5,0.7093474564664208
1843,56.23413251903491,0.0069519279617756054,0.001,0.7342898296275523
1844,56.23413251903491,0.0069519279617756054,0.01,0.7342893301235972
1845,56.23413251903491,0.0069519279617756054,0.05,0.7342870650435254
1846,56.23413251903491,0.0069519279617756054,0.1,0.7342868174832757
1847,56.23413251903491,0.0069519279617756054,0.2,0.7342893212928276
1848,56.23413251903491,0.0069519279617756054,0.5,0.7342885338684919
1849,56.23413251903491,0.012742749857031334,0.001,0.7463922006428854
1850,56.23413251903491,0.012742749857031334,0.01,0.74639138737401
1851,56.23413251903491,0.012742749857031334,0.05,0.7463879918765648
1852,56.23413251903491,0.012742749857031334,0.1,0.7463843510605704
1853,56.23413251903491,0.012742749857031334,0.2,0.746376763619526
1854,56.23413251903491,0.012742749857031334,0.5,0.7463678718385922
1855,56.23413251903491,0.023357214690901212,0.001,0.749439935466947
1856,56.23413251903491,0.023357214690901212,0.01,0.7494399902178017
1857,56.23413251903491,0.023357214690901212,0.05,0.7494396060640827
1858,56.23413251903491,0.023357214690901212,0.1,0.7494381295936899
1859,56.23413251903491,0.023357214690901212,0.2,0.74943338653777
1860,56.23413251903491,0.023357214690901212,0.5,0.7494197700997896
1861,56.23413251903491,0.04281332398719392,0.001,0.7499069952034793
1862,56.23413251903491,0.04281332398719392,0.01,0.7499070369022207
1863,56.23413251903491,0.04281332398719392,0.05,0.7499071709679879
1864,56.23413251903491,0.04281332398719392,0.1,0.7499073481787588
1865,56.23413251903491,0.04281332398719392,0.2,0.749908162001337
1866,56.23413251903491,0.04281332398719392,0.5,0.7499173105205275
1867,56.23413251903491,0.07847599703514607,0.001,0.7484423797760104
1868,56.23413251903491,0.07847599703514607,0.01,0.7484424881735366
1869,56.23413251903491,0.07847599703514607,0.05,0.7484430173472411
1870,56.23413251903491,0.07847599703514607,0.1,0.7484436157521706
1871,56.23413251903491,0.07847599703514607,0.2,0.7484450370155221
1872,56.23413251903491,0.07847599703514607,0.5,0.7484496032464332
1873,56.23413251903491,0.14384498882876628,0.001,0.7277642819012176
1874,56.23413251903491,0.14384498882876628,0.01,0.7277646524559156
1875,56.23413251903491,0.14384498882876628,0.05,0.7277663409842574
1876,56.23413251903491,0.14384498882876628,0.1,0.7277684378703899
1877,56.23413251903491,0.14384498882876628,0.2,0.7277728152154855
1878,56.23413251903491,0.14384498882876628,0.5,0.7277897319818938
1879,56.23413251903491,0.26366508987303583,0.001,0.6561152814919707
1880,56.23413251903491,0.26366508987303583,0.01,0.6561153691438044
1881,56.23413251903491,0.26366508987303583,0.05,0.6561156564683359
1882,56.23413251903491,0.26366508987303583,0.1,0.6561159784396318
1883,56.23413251903491,0.26366508987303583,0.2,0.6561164683646223
1884,56.23413251903491,0.26366508987303583,0.5,0.6561175531786236
1885,56.23413251903491,0.4832930238571752,0.001,0.5128922512211187
1886,56.23413251903491,0.4832930238571752,0.01,0.5128923858215022
1887,56.23413251903491,0.4832930238571752,0.05,0.5128929789872525
1888,56.23413251903491,0.4832930238571752,0.1,0.5128937622343648
1889,56.23413251903491,0.4832930238571752,0.2,0.5128954132902177
1890,56.23413251903491,0.4832930238571752,0.5,0.5129005254439853
1891,56.23413251903491,0.8858667904100823,0.001,0.2655400230971081
1892,56.23413251903491,0.8858667904100823,0.01,0.26553985555281523
1893,56.23413251903491,0.8858667904100823,0.05,0.2655391134702034
1894,56.23413251903491,0.8858667904100823,0.1,0.26553820378034976
1895,56.23413251903491,0.8858667904100823,0.2,0.26553632682047545
1896,56.23413251903491,0.8858667904100823,0.5,0.2655302045988288
1897,56.23413251903491,1.623776739188721,0.001,0.08430195980677324
1898,56.23413251903491,1.623776739188721,0.01,0.08430198012660106
1899,56.23413251903491,1.623776739188721,0.05,0.08430205993528805
1900,56.23413251903491,1.623776739188721,0.1,0.08430199160091478
1901,56.23413251903491,1.623776739188721,0.2,0.08430184683732966
1902,56.23413251903491,1.623776739188721,0.5,0.08430141681961068
1903,56.23413251903491,2.9763514416313193,0.001,0.008980719893730393
1904,56.23413251903491,2.9763514416313193,0.01,0.008980465732991716
1905,56.23413251903491,2.9763514416313193,0.05,0.008979337103239837
1906,56.23413251903491,2.9763514416313193,0.1,0.008977925831847755
1907,56.23413251903491,2.9763514416313193,0.2,0.008975102944533186
1908,56.23413251903491,2.9763514416313193,0.5,0.008965433032148806
1909,56.23413251903491,5.455594781168514,0.001,-0.014238437913908664
1910,56.23413251903491,5.455594781168514,0.01,-0.014238744800846526
1911,56.23413251903491,5.455594781168514,0.05,-0.01424010891053129
1912,56.23413251903491,5.455594781168514,0.1,-0.014241813935910619
1913,56.23413251903491,5.455594781168514,0.2,-0.014245224458806938
1914,56.23413251903491,5.455594781168514,0.5,-0.014255270366530848
1915,56.23413251903491,10.0,0.001,-0.019882951738882326
1916,56.23413251903491,10.0,0.01,-0.01988323375981116
1917,56.23413251903491,10.0,0.05,-0.019884487301130793
1918,56.23413251903491,10.0,0.1,-0.019886054276148535
1919,56.23413251903491,10.0,0.2,-0.019889060055966468
1920,56.23413251903491,10.0,0.5,-0.019897732542681235
1921,100.0,0.0001,0.001,0.16626736953287113
1922,100.0,0.0001,0.01,0.16626736953287113
1923,100.0,0.0001,0.05,0.16626736953287113
1924,100.0,0.0001,0.1,0.16626736953287113
1925,100.0,0.0001,0.2,0.16626736953287113
1926,100.0,0.0001,0.5,0.16628222713734409
1927,100.0,0.00018329807108324357,0.001,0.282639725304626
1928,100.0,0.00018329807108324357,0.01,0.282639725304626
1929,100.0,0.00018329807108324357,0.05,0.282639725304626
1930,100.0,0.00018329807108324357,0.1,0.2826397253046262
1931,100.0,0.00018329807108324357,0.2,0.282639725304626
1932,100.0,0.00018329807108324357,0.5,0.282639725304626
1933,100.0,0.0003359818286283781,0.001,0.41354307662754664
1934,100.0,0.0003359818286283781,0.01,0.4135406892842285
1935,100.0,0.0003359818286283781,0.05,0.4135300767238018
1936,100.0,0.0003359818286283781,0.1,0.4135168060969646
1937,100.0,0.0003359818286283781,0.2,0.4134902484222779
1938,100.0,0.0003359818286283781,0.5,0.41341044403011706
